review_key,run_version,source_ref,source_type,source_candidate_type,artist_display_name,title,year,storefront,review_reason,candidate_count,best_score,error_message,raw_payload_persisted
graph_album:album|elvis presley|elvis:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|elvis presley|elvis,graph_album,album,Elvis Presley,Elvis,1956,us,apple_album_search_no_auto_match,10,73,,false
graph_album:album|emmylou harris|pieces of the sky:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|emmylou harris|pieces of the sky,graph_album,album,Emmylou Harris,Pieces of the Sky,1975,us,apple_album_search_no_auto_match,5,88,,false
graph_album:album|exo|war:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|exo|war,graph_album,album,EXO,The War,2017,us,apple_album_search_no_auto_match,4,88,,false
graph_album:album|fall|hex enduction hour:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|fall|hex enduction hour,graph_album,album,The Fall,Hex Enduction Hour,1982,us,apple_album_search_no_auto_match,1,88,,false
graph_album:album|falling in reverse|coming home:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|falling in reverse|coming home,graph_album,album,Falling in Reverse,Coming Home,2017,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|fania all stars|live at the cheetah vol 1:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|fania all stars|live at the cheetah vol 1,graph_album,album,Fania All-Stars,"Live at the Cheetah, Vol. 1",1972,us,apple_album_search_no_auto_match,4,85,,false
graph_album:album|fats domino|this is fats domino:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|fats domino|this is fats domino,graph_album,album,Fats Domino,This Is Fats Domino!,1956,us,apple_album_search_no_auto_match,8,35,,false
graph_album:album|feelies|crazy rhythms:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|feelies|crazy rhythms,graph_album,album,The Feelies,Crazy Rhythms,1980,us,apple_album_search_no_auto_match,1,88,,false
graph_album:album|flatlanders|more a legend than a band:apple_album_search_no_results,apple_music_link_pass_v1,album|flatlanders|more a legend than a band,graph_album,album,The Flatlanders,More a Legend Than a Band,1990,us,apple_album_search_no_results,0,,,false
graph_album:album|foghat|fool for the city:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|foghat|fool for the city,graph_album,album,Foghat,Fool for the City,1975,us,apple_album_search_no_auto_match,3,88,,false
graph_album:album|foreigner|4:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|foreigner|4,graph_album,album,Foreigner,4,1981,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|frank sinatra|come fly with me:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|frank sinatra|come fly with me,graph_album,album,Frank Sinatra,Come Fly with Me,1958,us,apple_album_search_no_auto_match,10,88,,false
graph_album:album|frank zappa|lumpy gravy:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|frank zappa|lumpy gravy,graph_album,album,Frank Zappa,Lumpy Gravy,1968,us,apple_album_search_no_auto_match,2,65,,false
graph_album:album|frankie lymon and the teenagers|why do fools fall in love:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|frankie lymon and the teenagers|why do fools fall in love,graph_album,album,Frankie Lymon and the Teenagers,Why Do Fools Fall in Love,1956,us,apple_album_search_no_auto_match,9,85,,false
graph_album:album|fred again|actual life 3:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|fred again|actual life 3,graph_album,album,Fred again..,Actual Life 3,2022,us,apple_album_search_no_auto_match,8,88,,false
graph_album:album|fred neil|bleecker and macdougal:apple_album_search_no_auto_match,apple_music_link_pass_v1,album|fred neil|bleecker and macdougal,graph_album,album,Fred Neil,Bleecker & MacDougal,1965,us,apple_album_search_no_auto_match,1,50,,false
